Force,E,v,Start,Displacement
100.000000,25200.000000,0.210000,0.940058,0.941806
100.000000,25200.000000,0.220000,0.940147,0.941911
100.000000,25200.000000,0.230000,0.940245,0.942027
100.000000,25200.000000,0.240000,0.940354,0.942153
100.000000,25200.000000,0.250000,0.940473,0.942291
100.000000,25200.000000,0.260000,0.940604,0.942442
100.000000,25200.000000,0.270000,0.940747,0.942606
100.000000,25200.000000,0.280000,0.940903,0.942785
100.000000,25200.000000,0.290000,0.941072,0.942978
100.000000,25200.000000,0.300000,0.941256,0.943189
100.000000,25200.000000,0.310000,0.941456,0.943417
100.000000,25200.000000,0.320000,0.941672,0.943665
100.000000,25200.000000,0.330000,0.941907,0.943935
100.000000,25200.000000,0.340000,0.942162,0.944228
100.000000,25200.000000,0.350000,0.942439,0.944549
100.000000,25200.000000,0.360000,0.942741,0.944899
100.000000,25200.000000,0.370000,0.943070,0.945283
100.000000,25200.000000,0.380000,0.943429,0.945707
100.000000,25200.000000,0.390000,0.943824,0.946176
100.000000,25200.000000,0.400000,0.944260,0.946698
100.000000,25200.000000,0.410000,0.944744,0.947284
100.000000,25200.000000,0.420000,0.945287,0.947949
100.000000,25200.000000,0.430000,0.945903,0.948714
100.000000,25200.000000,0.440000,0.946612,0.949606
100.000000,25200.000000,0.450000,0.947448,0.950673
100.000000,25200.000000,0.460000,0.948466,0.951989
100.000000,25200.000000,0.470000,0.949774,0.953692
100.000000,25200.000000,0.480000,0.951623,0.956078
100.000000,25200.000000,0.490000,0.954861,0.960017
100.000000,25300.000000,0.000000,0.940152,0.941607
100.000000,25300.000000,0.010000,0.940099,0.941567
100.000000,25300.000000,0.020000,0.940051,0.941533
100.000000,25300.000000,0.030000,0.940008,0.941503
100.000000,25300.000000,0.040000,0.939971,0.941478
100.000000,25300.000000,0.050000,0.939939,0.941459
100.000000,25300.000000,0.060000,0.939912,0.941446
100.000000,25300.000000,0.070000,0.939892,0.941438
100.000000,25300.000000,0.080000,0.939877,0.941436
100.000000,25300.000000,0.090000,0.939868,0.941440
100.000000,25300.000000,0.100000,0.939865,0.941450
100.000000,25300.000000,0.110000,0.939868,0.941467
100.000000,25300.000000,0.120000,0.939878,0.941490
100.000000,25300.000000,0.130000,0.939895,0.941520
100.000000,25300.000000,0.140000,0.939918,0.941557
100.000000,25300.000000,0.150000,0.939948,0.941601
100.000000,25300.000000,0.160000,0.939986,0.941652
100.000000,25300.000000,0.170000,0.940032,0.941712
100.000000,25300.000000,0.180000,0.940085,0.941780
100.000000,25300.000000,0.190000,0.940146,0.941856
100.000000,25300.000000,0.200000,0.940216,0.941941
100.000000,25300.000000,0.210000,0.940295,0.942036
100.000000,25300.000000,0.220000,0.940383,0.942141
100.000000,25300.000000,0.230000,0.940481,0.942256
100.000000,25300.000000,0.240000,0.940590,0.942382
100.000000,25300.000000,0.250000,0.940709,0.942519
100.000000,25300.000000,0.260000,0.940839,0.942670
100.000000,25300.000000,0.270000,0.940981,0.942833
100.000000,25300.000000,0.280000,0.941136,0.943011
100.000000,25300.000000,0.290000,0.941305,0.943204
100.000000,25300.000000,0.300000,0.941488,0.943413
100.000000,25300.000000,0.310000,0.941687,0.943641
100.000000,25300.000000,0.320000,0.941903,0.943888
100.000000,25300.000000,0.330000,0.942137,0.944156
100.000000,25300.000000,0.340000,0.942391,0.944449
100.000000,25300.000000,0.350000,0.942667,0.944768
100.000000,25300.000000,0.360000,0.942967,0.945117
100.000000,25300.000000,0.370000,0.943295,0.945500
100.000000,25300.000000,0.380000,0.943653,0.945921
100.000000,25300.000000,0.390000,0.944046,0.946388
100.000000,25300.000000,0.400000,0.944480,0.946908
100.000000,25300.000000,0.410000,0.944963,0.947493
100.000000,25300.000000,0.420000,0.945503,0.948155
100.000000,25300.000000,0.430000,0.946117,0.948916
100.000000,25300.000000,0.440000,0.946823,0.949806
100.000000,25300.000000,0.450000,0.947656,0.950868
100.000000,25300.000000,0.460000,0.948670,0.952179
100.000000,25300.000000,0.470000,0.949973,0.953875
100.000000,25300.000000,0.480000,0.951814,0.956251
100.000000,25300.000000,0.490000,0.955040,0.960176
100.000000,25400.000000,0.000000,0.940387,0.941837
100.000000,25400.000000,0.010000,0.940335,0.941798
100.000000,25400.000000,0.020000,0.940287,0.941763
100.000000,25400.000000,0.030000,0.940244,0.941733
100.000000,25400.000000,0.040000,0.940207,0.941709
100.000000,25400.000000,0.050000,0.940175,0.941690
100.000000,25400.000000,0.060000,0.940149,0.941676
100.000000,25400.000000,0.070000,0.940128,0.941669
100.000000,25400.000000,0.080000,0.940113,0.941667
100.000000,25400.000000,0.090000,0.940104,0.941671
100.000000,25400.000000,0.100000,0.940102,0.941681
100.000000,25400.000000,0.110000,0.940105,0.941697
100.000000,25400.000000,0.120000,0.940115,0.941720
100.000000,25400.000000,0.130000,0.940131,0.941750
100.000000,25400.000000,0.140000,0.940154,0.941787
100.000000,25400.000000,0.150000,0.940185,0.941831
100.000000,25400.000000,0.160000,0.940222,0.941882
100.000000,25400.000000,0.170000,0.940268,0.941941
100.000000,25400.000000,0.180000,0.940321,0.942009
100.000000,25400.000000,0.190000,0.940382,0.942085
100.000000,25400.000000,0.200000,0.940452,0.942170
100.000000,25400.000000,0.210000,0.940530,0.942264
100.000000,25400.000000,0.220000,0.940618,0.942368
100.000000,25400.000000,0.230000,0.940716,0.942483
100.000000,25400.000000,0.240000,0.940824,0.942609
100.000000,25400.000000,0.250000,0.940942,0.942746
100.000000,25400.000000,0.260000,0.941072,0.942895
100.000000,25400.000000,0.270000,0.941214,0.943058
100.000000,25400.000000,0.280000,0.941368,0.943235
100.000000,25400.000000,0.290000,0.941536,0.943427
100.000000,25400.000000,0.300000,0.941719,0.943636
100.000000,25400.000000,0.310000,0.941917,0.943863
100.000000,25400.000000,0.320000,0.942132,0.944109
100.000000,25400.000000,0.330000,0.942365,0.944376
100.000000,25400.000000,0.340000,0.942618,0.944668
100.000000,25400.000000,0.350000,0.942893,0.944985
100.000000,25400.000000,0.360000,0.943192,0.945333
100.000000,25400.000000,0.370000,0.943518,0.945714
100.000000,25400.000000,0.380000,0.943875,0.946134
100.000000,25400.000000,0.390000,0.944266,0.946599
100.000000,25400.000000,0.400000,0.944699,0.947117
100.000000,25400.000000,0.410000,0.945179,0.947699
100.000000,25400.000000,0.420000,0.945718,0.948359
100.000000,25400.000000,0.430000,0.946329,0.949117
100.000000,25400.000000,0.440000,0.947032,0.950003
100.000000,25400.000000,0.450000,0.947862,0.951062
100.000000,25400.000000,0.460000,0.948872,0.952367
100.000000,25400.000000,0.470000,0.950170,0.954057
100.000000,25400.000000,0.480000,0.952004,0.956424
100.000000,25400.000000,0.490000,0.955217,0.960332
100.000000,25500.000000,0.000000,0.940621,0.942065
100.000000,25500.000000,0.010000,0.940569,0.942026
100.000000,25500.000000,0.020000,0.940521,0.941991
100.000000,25500.000000,0.030000,0.940479,0.941962
100.000000,25500.000000,0.040000,0.940442,0.941937
100.000000,25500.000000,0.050000,0.940410,0.941919
100.000000,25500.000000,0.060000,0.940384,0.941905
100.000000,25500.000000,0.070000,0.940363,0.941897
100.000000,25500.000000,0.080000,0.940348,0.941895
100.000000,25500.000000,0.090000,0.940339,0.941899
100.000000,25500.000000,0.100000,0.940336,0.941909
100.000000,25500.000000,0.110000,0.940340,0.941926
100.000000,25500.000000,0.120000,0.940350,0.941949
100.000000,25500.000000,0.130000,0.940366,0.941978
100.000000,25500.000000,0.140000,0.940389,0.942015
100.000000,25500.000000,0.150000,0.940419,0.942059
100.000000,25500.000000,0.160000,0.940457,0.942110
100.000000,25500.000000,0.170000,0.940502,0.942169
100.000000,25500.000000,0.180000,0.940555,0.942236
100.000000,25500.000000,0.190000,0.940616,0.942312
100.000000,25500.000000,0.200000,0.940685,0.942397
100.000000,25500.000000,0.210000,0.940764,0.942491
100.000000,25500.000000,0.220000,0.940851,0.942594
100.000000,25500.000000,0.230000,0.940948,0.942709
100.000000,25500.000000,0.240000,0.941056,0.942834
100.000000,25500.000000,0.250000,0.941174,0.942970
100.000000,25500.000000,0.260000,0.941303,0.943119
100.000000,25500.000000,0.270000,0.941444,0.943281
100.000000,25500.000000,0.280000,0.941598,0.943458
100.000000,25500.000000,0.290000,0.941765,0.943649
100.000000,25500.000000,0.300000,0.941947,0.943857
100.000000,25500.000000,0.310000,0.942145,0.944083
100.000000,25500.000000,0.320000,0.942359,0.944328
100.000000,25500.000000,0.330000,0.942591,0.944594
100.000000,25500.000000,0.340000,0.942843,0.944885
100.000000,25500.000000,0.350000,0.943117,0.945201
100.000000,25500.000000,0.360000,0.943414,0.945547
100.000000,25500.000000,0.370000,0.943739,0.945927
100.000000,25500.000000,0.380000,0.944095,0.946346
100.000000,25500.000000,0.390000,0.944485,0.946809
100.000000,25500.000000,0.400000,0.944916,0.947325
100.000000,25500.000000,0.410000,0.945394,0.947904
100.000000,25500.000000,0.420000,0.945931,0.948562
100.000000,25500.000000,0.430000,0.946539,0.949317
100.000000,25500.000000,0.440000,0.947240,0.950199
100.000000,25500.000000,0.450000,0.948066,0.951254
100.000000,25500.000000,0.460000,0.949072,0.952554
100.000000,25500.000000,0.470000,0.950365,0.954237
100.000000,25500.000000,0.480000,0.952192,0.956594
100.000000,25500.000000,0.490000,0.955392,0.960488
100.000000,25600.000000,0.000000,0.940853,0.942292
100.000000,25600.000000,0.010000,0.940801,0.942252
100.000000,25600.000000,0.020000,0.940753,0.942218
100.000000,25600.000000,0.030000,0.940711,0.942188
100.000000,25600.000000,0.040000,0.940674,0.942164
100.000000,25600.000000,0.050000,0.940643,0.942145
100.000000,25600.000000,0.060000,0.940617,0.942132
100.000000,25600.000000,0.070000,0.940596,0.942124
100.000000,25600.000000,0.080000,0.940581,0.942122
100.000000,25600.000000,0.090000,0.940572,0.942126
100.000000,25600.000000,0.100000,0.940570,0.942136
100.000000,25600.000000,0.110000,0.940573,0.942153
100.000000,25600.000000,0.120000,0.940583,0.942176
100.000000,25600.000000,0.130000,0.940599,0.942205
100.000000,25600.000000,0.140000,0.940622,0.942241
100.000000,25600.000000,0.150000,0.940652,0.942285
100.000000,25600.000000,0.160000,0.940689,0.942336
100.000000,25600.000000,0.170000,0.940734,0.942395
100.000000,25600.000000,0.180000,0.940787,0.942462
100.000000,25600.000000,0.190000,0.940848,0.942537
100.000000,25600.000000,0.200000,0.940917,0.942622
100.000000,25600.000000,0.210000,0.940995,0.942715
100.000000,25600.000000,0.220000,0.941082,0.942819
100.000000,25600.000000,0.230000,0.941179,0.942932
100.000000,25600.000000,0.240000,0.941286,0.943057
100.000000,25600.000000,0.250000,0.941403,0.943193
100.000000,25600.000000,0.260000,0.941532,0.943341
100.000000,25600.000000,0.270000,0.941673,0.943503
100.000000,25600.000000,0.280000,0.941826,0.943679
100.000000,25600.000000,0.290000,0.941993,0.943869
100.000000,25600.000000,0.300000,0.942174,0.944076
100.000000,25600.000000,0.310000,0.942371,0.944301
100.000000,25600.000000,0.320000,0.942584,0.944545
100.000000,25600.000000,0.330000,0.942815,0.944811
100.000000,25600.000000,0.340000,0.943066,0.945100
100.000000,25600.000000,0.350000,0.943339,0.945415
100.000000,25600.000000,0.360000,0.943635,0.945760
100.000000,25600.000000,0.370000,0.943959,0.946138
100.000000,25600.000000,0.380000,0.944313,0.946555
100.000000,25600.000000,0.390000,0.944702,0.947017
100.000000,25600.000000,0.400000,0.945131,0.947531
100.000000,25600.000000,0.410000,0.945608,0.948108
100.000000,25600.000000,0.420000,0.946142,0.948763
100.000000,25600.000000,0.430000,0.946748,0.949515
100.000000,25600.000000,0.440000,0.947446,0.950394
100.000000,25600.000000,0.450000,0.948269,0.951444
100.000000,25600.000000,0.460000,0.949271,0.952740
100.000000,25600.000000,0.470000,0.950559,0.954416
100.000000,25600.000000,0.480000,0.952379,0.956764
100.000000,25600.000000,0.490000,0.955566,0.960642
100.000000,25700.000000,0.000000,0.941083,0.942516
100.000000,25700.000000,0.010000,0.941031,0.942477
100.000000,25700.000000,0.020000,0.940984,0.942443
100.000000,25700.000000,0.030000,0.940942,0.942413
100.000000,25700.000000,0.040000,0.940905,0.942389
100.000000,25700.000000,0.050000,0.940874,0.942371
100.000000,25700.000000,0.060000,0.940848,0.942357
100.000000,25700.000000,0.070000,0.940827,0.942350
100.000000,25700.000000,0.080000,0.940813,0.942348
100.000000,25700.000000,0.090000,0.940804,0.942352
100.000000,25700.000000,0.100000,0.940801,0.942362
100.000000,25700.000000,0.110000,0.940804,0.942378
100.000000,25700.000000,0.120000,0.940814,0.942401
100.000000,25700.000000,0.130000,0.940830,0.942430
100.000000,25700.000000,0.140000,0.940853,0.942466
100.000000,25700.000000,0.150000,0.940883,0.942510
100.000000,25700.000000,0.160000,0.940920,0.942561
100.000000,25700.000000,0.170000,0.940965,0.942619
100.000000,25700.000000,0.180000,0.941017,0.942686
100.000000,25700.000000,0.190000,0.941078,0.942761
100.000000,25700.000000,0.200000,0.941147,0.942845
100.000000,25700.000000,0.210000,0.941225,0.942938
100.000000,25700.000000,0.220000,0.941311,0.943041
100.000000,25700.000000,0.230000,0.941408,0.943154
100.000000,25700.000000,0.240000,0.941514,0.943278
100.000000,25700.000000,0.250000,0.941631,0.943414
100.000000,25700.000000,0.260000,0.941760,0.943562
100.000000,25700.000000,0.270000,0.941900,0.943723
100.000000,25700.000000,0.280000,0.942053,0.943898
100.000000,25700.000000,0.290000,0.942219,0.944088
100.000000,25700.000000,0.300000,0.942399,0.944294
100.000000,25700.000000,0.310000,0.942595,0.944518
100.000000,25700.000000,0.320000,0.942807,0.944761
100.000000,25700.000000,0.330000,0.943038,0.945026
100.000000,25700.000000,0.340000,0.943288,0.945314
100.000000,25700.000000,0.350000,0.943559,0.945628
100.000000,25700.000000,0.360000,0.943855,0.945971
100.000000,25700.000000,0.370000,0.944177,0.946348
100.000000,25700.000000,0.380000,0.944530,0.946763
100.000000,25700.000000,0.390000,0.944917,0.947223
100.000000,25700.000000,0.400000,0.945344,0.947735
100.000000,25700.000000,0.410000,0.945819,0.948310
100.000000,25700.000000,0.420000,0.946352,0.948962
100.000000,25700.000000,0.430000,0.946955,0.949711
100.000000,25700.000000,0.440000,0.947651,0.950587
100.000000,25700.000000,0.450000,0.948470,0.951633
100.000000,25700.000000,0.460000,0.949469,0.952923
100.000000,25700.000000,0.470000,0.950751,0.954593
100.000000,25700.000000,0.480000,0.952564,0.956932
100.000000,25700.000000,0.490000,0.955739,0.960795
100.000000,25800.000000,0.000000,0.941312,0.942739
100.000000,25800.000000,0.010000,0.941260,0.942700
100.000000,25800.000000,0.020000,0.941213,0.942666
100.000000,25800.000000,0.030000,0.941171,0.942637
100.000000,25800.000000,0.040000,0.941134,0.942613
100.000000,25800.000000,0.050000,0.941103,0.942594
100.000000,25800.000000,0.060000,0.941077,0.942581
100.000000,25800.000000,0.070000,0.941057,0.942573
100.000000,25800.000000,0.080000,0.941042,0.942571
100.000000,25800.000000,0.090000,0.941033,0.942575
100.000000,25800.000000,0.100000,0.941030,0.942585
100.000000,25800.000000,0.110000,0.941034,0.942601
100.000000,25800.000000,0.120000,0.941043,0.942624
100.000000,25800.000000,0.130000,0.941059,0.942653
100.000000,25800.000000,0.140000,0.941082,0.942689
100.000000,25800.000000,0.150000,0.941112,0.942732
100.000000,25800.000000,0.160000,0.941149,0.942783
100.000000,25800.000000,0.170000,0.941194,0.942842
100.000000,25800.000000,0.180000,0.941246,0.942908
100.000000,25800.000000,0.190000,0.941306,0.942983
100.000000,25800.000000,0.200000,0.941375,0.943067
100.000000,25800.000000,0.210000,0.941452,0.943159
100.000000,25800.000000,0.220000,0.941539,0.943262
100.000000,25800.000000,0.230000,0.941635,0.943375
100.000000,25800.000000,0.240000,0.941741,0.943498
100.000000,25800.000000,0.250000,0.941858,0.943633
100.000000,25800.000000,0.260000,0.941985,0.943781
100.000000,25800.000000,0.270000,0.942125,0.943941
100.000000,25800.000000,0.280000,0.942277,0.944115
100.000000,25800.000000,0.290000,0.942443,0.944304
100.000000,25800.000000,0.300000,0.942622,0.944510
100.000000,25800.000000,0.310000,0.942817,0.944733
100.000000,25800.000000,0.320000,0.943029,0.944975
100.000000,25800.000000,0.330000,0.943258,0.945239
100.000000,25800.000000,0.340000,0.943507,0.945525
100.000000,25800.000000,0.350000,0.943778,0.945838
100.000000,25800.000000,0.360000,0.944072,0.946181
100.000000,25800.000000,0.370000,0.944394,0.946556
100.000000,25800.000000,0.380000,0.944745,0.946969
100.000000,25800.000000,0.390000,0.945130,0.947427
100.000000,25800.000000,0.400000,0.945556,0.947937
100.000000,25800.000000,0.410000,0.946029,0.948510
100.000000,25800.000000,0.420000,0.946559,0.949160
100.000000,25800.000000,0.430000,0.947161,0.949906
100.000000,25800.000000,0.440000,0.947854,0.950778
100.000000,25800.000000,0.450000,0.948670,0.951820
100.000000,25800.000000,0.460000,0.949665,0.953106
100.000000,25800.000000,0.470000,0.950942,0.954769
100.000000,25800.000000,0.480000,0.952748,0.957099
100.000000,25800.000000,0.490000,0.955911,0.960947
100.000000,25900.000000,0.000000,0.941538,0.942960
100.000000,25900.000000,0.010000,0.941486,0.942921
100.000000,25900.000000,0.020000,0.941440,0.942887
100.000000,25900.000000,0.030000,0.941398,0.942858
100.000000,25900.000000,0.040000,0.941361,0.942834
100.000000,25900.000000,0.050000,0.941330,0.942816
100.000000,25900.000000,0.060000,0.941304,0.942802
100.000000,25900.000000,0.070000,0.941284,0.942795
100.000000,25900.000000,0.080000,0.941270,0.942793
100.000000,25900.000000,0.090000,0.941261,0.942797
100.000000,25900.000000,0.100000,0.941258,0.942807
100.000000,25900.000000,0.110000,0.941261,0.942823
100.000000,25900.000000,0.120000,0.941271,0.942845
100.000000,25900.000000,0.130000,0.941287,0.942874
100.000000,25900.000000,0.140000,0.941310,0.942910
100.000000,25900.000000,0.150000,0.941340,0.942954
100.000000,25900.000000,0.160000,0.941376,0.943004
